id,name,lat,lng,own,date
8431,吝蕊1悼246,35.159555,126.907379,堡林堡开矫 合备没,2020-06-30
8432,吝蕊1悼247,35.159466,126.907534,堡林堡开矫 合备没,2020-06-30
8433,吝蕊1悼248,35.159269,126.9071609,堡林堡开矫 合备没,2020-06-30
8434,吝蕊1悼249,35.159433,126.907853,堡林堡开矫 合备没,2020-06-30
8435,吝蕊1悼250,35.159309,126.908107,堡林堡开矫 合备没,2020-06-30
8436,吝蕊1悼251,35.159204,126.908481,堡林堡开矫 合备没,2020-06-30
8437,吝蕊1悼252,35.159032,126.908363,堡林堡开矫 合备没,2020-06-30
8438,吝蕊1悼253,35.159312,126.9084564,堡林堡开矫 合备没,2020-06-30
8439,吝蕊1悼254,35.159566,126.908641,堡林堡开矫 合备没,2020-06-30
8440,吝蕊1悼255,35.159682,126.908475,堡林堡开矫 合备没,2020-06-30
8441,吝蕊1悼256,35.159737,126.908473,堡林堡开矫 合备没,2020-06-30
8442,吝蕊1悼258,35.159724,126.908178,堡林堡开矫 合备没,2020-06-30
8443,吝蕊1悼259,35.159768,126.908024,堡林堡开矫 合备没,2020-06-30
8444,吝蕊1悼260,35.159859,126.908121,堡林堡开矫 合备没,2020-06-30
8445,吝蕊1悼261,35.157736,126.912705,堡林堡开矫 合备没,2020-06-30
8446,吝蕊1悼262,35.160273,126.908072,堡林堡开矫 合备没,2020-06-30
8447,吝蕊1悼263,35.160186,126.908391,堡林堡开矫 合备没,2020-06-30
8448,吝蕊1悼264,35.160089,126.908711,堡林堡开矫 合备没,2020-06-30
8449,吝蕊1悼265,35.160118,126.908919,堡林堡开矫 合备没,2020-06-30
8450,吝蕊1悼266,35.160467,126.9092967,堡林堡开矫 合备没,2020-06-30
8451,吝蕊1悼267,35.160201,126.910136,堡林堡开矫 合备没,2020-06-30
8452,吝蕊1悼269,35.159647,126.909606,堡林堡开矫 合备没,2020-06-30
8453,吝蕊1悼270,35.159738,126.909758,堡林堡开矫 合备没,2020-06-30
8454,吝蕊1悼271,35.159394,126.909554,堡林堡开矫 合备没,2020-06-30
8455,吝蕊1悼272,35.159472,126.909191,堡林堡开矫 合备没,2020-06-30
8456,吝蕊1悼273,35.159533,126.909026,堡林堡开矫 合备没,2020-06-30
8457,吝蕊1悼274,35.161307,126.908771,堡林堡开矫 合备没,2020-06-30
8458,吝蕊1悼275,35.161434,126.908934,堡林堡开矫 合备没,2020-06-30
8459,吝蕊1悼276,35.161614,126.908866,堡林堡开矫 合备没,2020-06-30
8460,吝蕊1悼277,35.161994,126.909059,堡林堡开矫 合备没,2020-06-30
8461,吝蕊1悼278,35.162221,126.909154,堡林堡开矫 合备没,2020-06-30
8462,吝蕊1悼279,35.162584,126.908447,堡林堡开矫 合备没,2020-06-30
8463,吝蕊1悼280,35.163063,126.9087041,堡林堡开矫 合备没,2020-06-30
8464,吝蕊1悼281,35.163067,126.909099,堡林堡开矫 合备没,2020-06-30
8465,吝蕊1悼282,35.1629128,126.908827,堡林堡开矫 合备没,2020-06-30
8466,吝蕊1悼283,35.162704,126.908742,堡林堡开矫 合备没,2020-06-30
8467,吝蕊1悼284,35.162498,126.9091463,堡林堡开矫 合备没,2020-06-30
8468,吝蕊1悼285,35.162152,126.908508,堡林堡开矫 合备没,2020-06-30
8469,吝蕊1悼286,35.161925,126.908401,堡林堡开矫 合备没,2020-06-30
8470,吝蕊1悼287,35.161726,126.908305,堡林堡开矫 合备没,2020-06-30
8471,吝蕊1悼288,35.161769,126.908041,堡林堡开矫 合备没,2020-06-30
8472,吝蕊1悼289,35.161428,126.908188,堡林堡开矫 合备没,2020-06-30
8473,吝蕊1悼290,35.162411,126.909218,堡林堡开矫 合备没,2020-06-30
8474,吝蕊1悼291,35.162359,126.909515,堡林堡开矫 合备没,2020-06-30
8475,吝蕊1悼292,35.161843,126.909247,堡林堡开矫 合备没,2020-06-30
8476,吝蕊1悼293,35.161626,126.909228,堡林堡开矫 合备没,2020-06-30
8477,吝蕊1悼294,35.161412,126.909418,堡林堡开矫 合备没,2020-06-30
8478,吝蕊1悼295,35.161308,126.909881,堡林堡开矫 合备没,2020-06-30
8479,吝蕊1悼296,35.161214,126.909519,堡林堡开矫 合备没,2020-06-30
8480,吝蕊1悼297,35.161449,126.914362,堡林堡开矫 合备没,2020-06-30
8481,吝蕊1悼298,35.1608066,126.9108318,堡林堡开矫 合备没,2020-06-30
8482,吝蕊1悼299,35.1610279,126.9109126,堡林堡开矫 合备没,2020-06-30
8483,吝蕊1悼300,35.1616251,126.9114535,堡林堡开矫 合备没,2020-06-30
8484,吝蕊1悼301,35.161485,126.9112552,堡林堡开矫 合备没,2020-06-30
8485,吝蕊1悼302,35.161316,126.911185,堡林堡开矫 合备没,2020-06-30
8486,吝蕊1悼303,35.1626902,126.9115517,堡林堡开矫 合备没,2020-06-30
8487,吝蕊1悼304,35.1624787,126.9116323,堡林堡开矫 合备没,2020-06-30
8488,吝蕊1悼305,35.1623432,126.9115894,堡林堡开矫 合备没,2020-06-30
8489,吝蕊1悼306,35.1620451,126.9114707,堡林堡开矫 合备没,2020-06-30
8490,吝蕊1悼307,35.1618373,126.9113954,堡林堡开矫 合备没,2020-06-30
8491,吝蕊1悼308,35.159091,126.908169,堡林堡开矫 合备没,2020-06-30
8492,吝蕊1悼309,35.158997,126.908153,堡林堡开矫 合备没,2020-06-30
8493,吝蕊1悼310,35.157456,126.912599,堡林堡开矫 合备没,2020-06-30
8494,吝蕊1悼311,35.159206,126.909057,堡林堡开矫 合备没,2020-06-30
8495,吝蕊1悼312,35.159697,126.909168,堡林堡开矫 合备没,2020-06-30
8496,吝蕊1悼313,35.157608,126.9098354,堡林堡开矫 合备没,2020-06-30
8497,吝蕊1悼314,35.159087,126.907532,堡林堡开矫 合备没,2020-06-30
8498,吝蕊1悼315,35.1589431,126.908109,堡林堡开矫 合备没,2020-06-30
8499,吝蕊1悼316,35.158863,126.908224,堡林堡开矫 合备没,2020-06-30
8500,吝蕊1悼317,35.158791,126.908492,堡林堡开矫 合备没,2020-06-30
8501,吝蕊1悼318,35.158689,126.908914,堡林堡开矫 合备没,2020-06-30
8502,吝蕊1悼319,35.1584648,126.909811,堡林堡开矫 合备没,2020-06-30
8503,吝蕊1悼320,35.158342,126.910144,堡林堡开矫 合备没,2020-06-30
8504,吝蕊1悼321,35.158115,126.910991,堡林堡开矫 合备没,2020-06-30
8505,吝蕊1悼322,35.157876,126.911969,堡林堡开矫 合备没,2020-06-30
8506,吝蕊1悼323,35.157639,126.912892,堡林堡开矫 合备没,2020-06-30
8507,吝蕊1悼324,35.1586094,126.9099583,堡林堡开矫 合备没,2020-06-30
8508,吝蕊1悼325,35.1589166,126.9100824,堡林堡开矫 合备没,2020-06-30
8509,吝蕊1悼326,35.1593575,126.9104415,堡林堡开矫 合备没,2020-06-30
8510,吝蕊1悼327,35.1620105,126.9102884,堡林堡开矫 合备没,2020-06-30
8511,吝蕊1悼328,35.1619458,126.9105195,堡林堡开矫 合备没,2020-06-30
8512,吝蕊1悼329,35.1616045,126.9117374,堡林堡开矫 合备没,2020-06-30
8513,吝蕊1悼330,35.1613684,126.9126867,堡林堡开矫 合备没,2020-06-30
8514,吝蕊1悼331,35.1613064,126.9129177,堡林堡开矫 合备没,2020-06-30
8515,吝蕊1悼332,35.161231,126.913184,堡林堡开矫 合备没,2020-06-30
8516,吝蕊1悼333,35.1610247,126.9139651,堡林堡开矫 合备没,2020-06-30
8517,吝蕊1悼334,35.1609226,126.9142897,堡林堡开矫 合备没,2020-06-30
8518,吝蕊1悼335,35.1594491,126.9088905,堡林堡开矫 合备没,2020-06-30
8519,吝蕊2悼001,35.167187,126.9130673,堡林堡开矫 合备没,2020-06-30
8520,吝蕊2悼002,35.167237,126.912721,堡林堡开矫 合备没,2020-06-30
8521,吝蕊2悼003,35.167455,126.912894,堡林堡开矫 合备没,2020-06-30
8522,吝蕊2悼004,35.167047,126.912636,堡林堡开矫 合备没,2020-06-30
8523,吝蕊2悼005,35.167507,126.912652,堡林堡开矫 合备没,2020-06-30
8524,吝蕊2悼006,35.167307,126.912424,堡林堡开矫 合备没,2020-06-30
8525,吝蕊2悼007,35.167304,126.912083,堡林堡开矫 合备没,2020-06-30
8526,吝蕊2悼008,35.167755,126.912198,堡林堡开矫 合备没,2020-06-30
8527,吝蕊2悼009,35.167955,126.912361,堡林堡开矫 合备没,2020-06-30
8528,吝蕊2悼010,35.167437,126.911851,堡林堡开矫 合备没,2020-06-30
8529,吝蕊2悼011,35.167663,126.9119027,堡林堡开矫 合备没,2020-06-30
8530,吝蕊2悼012,35.167264,126.911733,堡林堡开矫 合备没,2020-06-30
8531,吝蕊2悼013,35.167156,126.911679,堡林堡开矫 合备没,2020-06-30
8532,吝蕊2悼014,35.167217,126.911437,堡林堡开矫 合备没,2020-06-30
8533,吝蕊2悼015,35.166965,126.911539,堡林堡开矫 合备没,2020-06-30
8534,吝蕊2悼016,35.1677358,126.9116713,堡林堡开矫 合备没,2020-06-30
8535,吝蕊2悼017,35.167549,126.911345,堡林堡开矫 合备没,2020-06-30
8536,吝蕊2悼018,35.167619,126.911069,堡林堡开矫 合备没,2020-06-30
8537,吝蕊2悼019,35.167962,126.911065,堡林堡开矫 合备没,2020-06-30
8538,吝蕊2悼020,35.167831,126.910551,堡林堡开矫 合备没,2020-06-30
8539,吝蕊2悼021,35.168776,126.911383,堡林堡开矫 合备没,2020-06-30
8540,吝蕊2悼022,35.168396,126.911246,堡林堡开矫 合备没,2020-06-30
8541,吝蕊2悼023,35.168506,126.911519,堡林堡开矫 合备没,2020-06-30
8542,吝蕊2悼024,35.168182,126.911545,堡林堡开矫 合备没,2020-06-30
8543,吝蕊2悼025,35.167958,126.9117493,堡林堡开矫 合备没,2020-06-30
8544,吝蕊2悼026,35.168158,126.911874,堡林堡开矫 合备没,2020-06-30
8545,吝蕊2悼027,35.168565,126.912034,堡林堡开矫 合备没,2020-06-30
8546,吝蕊2悼028,35.168347,126.911872,堡林堡开矫 合备没,2020-06-30
8547,吝蕊2悼029,35.168052,126.912095,堡林堡开矫 合备没,2020-06-30
8548,吝蕊2悼030,35.168426,126.912551,堡林堡开矫 合备没,2020-06-30
8549,吝蕊2悼031,35.167768,126.912604,堡林堡开矫 合备没,2020-06-30
8550,吝蕊2悼032,35.167904,126.912668,堡林堡开矫 合备没,2020-06-30
8551,吝蕊2悼033,35.167852,126.912866,堡林堡开矫 合备没,2020-06-30
8552,吝蕊2悼034,35.167662,126.912858,堡林堡开矫 合备没,2020-06-30
8553,吝蕊2悼035,35.167575,126.913199,堡林堡开矫 合备没,2020-06-30
8554,吝蕊2悼036,35.167747,126.913318,堡林堡开矫 合备没,2020-06-30
8555,吝蕊2悼037,35.168971,126.914037,堡林堡开矫 合备没,2020-06-30
8556,吝蕊2悼038,35.169293,126.913802,堡林堡开矫 合备没,2020-06-30
8557,吝蕊2悼039,35.169364,126.913637,堡林堡开矫 合备没,2020-06-30
8558,吝蕊2悼040,35.169753,126.913829,堡林堡开矫 合备没,2020-06-30
8559,吝蕊2悼041,35.170006,126.913848,堡林堡开矫 合备没,2020-06-30
8560,吝蕊2悼042,35.169884,126.914387,堡林堡开矫 合备没,2020-06-30
8561,吝蕊2悼043,35.170108,126.914242,堡林堡开矫 合备没,2020-06-30
8562,吝蕊2悼044,35.170183,126.914537,堡林堡开矫 合备没,2020-06-30
8563,吝蕊2悼045,35.170515,126.914335,堡林堡开矫 合备没,2020-06-30
8564,吝蕊2悼046,35.170748,126.914233,堡林堡开矫 合备没,2020-06-30
8565,吝蕊2悼047,35.170882,126.914111,堡林堡开矫 合备没,2020-06-30
8566,吝蕊2悼048,35.170341,126.9137814,堡林堡开矫 合备没,2020-06-30
8567,吝蕊2悼049,35.170647,126.913949,堡林堡开矫 合备没,2020-06-30
8568,吝蕊2悼050,35.170257,126.913702,堡林堡开矫 合备没,2020-06-30
8569,吝蕊2悼051,35.170264,126.913482,堡林堡开矫 合备没,2020-06-30
8570,吝蕊2悼052,35.170514,126.913281,堡林堡开矫 合备没,2020-06-30
8571,吝蕊2悼053,35.170634,126.913587,堡林堡开矫 合备没,2020-06-30
8572,吝蕊2悼054(胶付飘),35.170135,126.913231,堡林堡开矫 合备没,2020-06-30
8573,吝蕊2悼055,35.170493,126.9128986,堡林堡开矫 合备没,2020-06-30
8574,吝蕊2悼056,35.170383,126.9127125,堡林堡开矫 合备没,2020-06-30
8575,吝蕊2悼057,35.170762,126.912729,堡林堡开矫 合备没,2020-06-30
8576,吝蕊2悼058,35.170772,126.912904,堡林堡开矫 合备没,2020-06-30
8577,吝蕊2悼059,35.170712,126.913169,堡林堡开矫 合备没,2020-06-30
8578,吝蕊2悼060,35.1709928,126.913583,堡林堡开矫 合备没,2020-06-30
8579,吝蕊2悼061,35.170762,126.913728,堡林堡开矫 合备没,2020-06-30
8580,吝蕊2悼062,35.170898,126.913869,堡林堡开矫 合备没,2020-06-30
8581,吝蕊2悼063,35.170972,126.914054,堡林堡开矫 合备没,2020-06-30
8582,吝蕊2悼064,35.171277,126.913952,堡林堡开矫 合备没,2020-06-30
8583,吝蕊2悼065,35.171131,126.913657,堡林堡开矫 合备没,2020-06-30
8584,吝蕊2悼066,35.171218,126.9135317,堡林堡开矫 合备没,2020-06-30
8585,吝蕊2悼067,35.171338,126.913643,堡林堡开矫 合备没,2020-06-30
8586,吝蕊2悼068,35.171331,126.912908,堡林堡开矫 合备没,2020-06-30
8587,吝蕊2悼069,35.171448,126.912895,堡林堡开矫 合备没,2020-06-30
8588,吝蕊2悼070,35.171463,126.912467,堡林堡开矫 合备没,2020-06-30
8589,吝蕊2悼071,35.171806,126.912605,堡林堡开矫 合备没,2020-06-30
8590,吝蕊2悼072,35.171853,126.912747,堡林堡开矫 合备没,2020-06-30
8591,吝蕊2悼073,35.1720248,126.913031,堡林堡开矫 合备没,2020-06-30
8592,吝蕊2悼074,35.171957,126.913295,堡林堡开矫 合备没,2020-06-30
8593,吝蕊2悼075,35.171679,126.913441,堡林堡开矫 合备没,2020-06-30
8594,吝蕊2悼076,35.171833,126.913626,堡林堡开矫 合备没,2020-06-30
8595,吝蕊2悼077,35.171406,126.913203,堡林堡开矫 合备没,2020-06-30
8596,吝蕊2悼078,35.171608,126.913618,堡林堡开矫 合备没,2020-06-30
8597,吝蕊2悼079,35.171469,126.9139717,堡林堡开矫 合备没,2020-06-30
8598,吝蕊2悼080,35.1721592,126.913908,堡林堡开矫 合备没,2020-06-30
8599,吝蕊2悼081,35.172251,126.913655,堡林堡开矫 合备没,2020-06-30
8600,吝蕊2悼082,35.172254,126.913236,堡林堡开矫 合备没,2020-06-30
8601,吝蕊2悼083,35.172306,126.913005,堡林堡开矫 合备没,2020-06-30
8602,吝蕊2悼084,35.172295,126.912818,堡林堡开矫 合备没,2020-06-30
8603,吝蕊2悼085,35.172494,126.912893,堡林堡开矫 合备没,2020-06-30
8604,吝蕊2悼087,35.1732614,126.913147,堡林堡开矫 合备没,2020-06-30
8605,吝蕊2悼088,35.171948,126.912329,堡林堡开矫 合备没,2020-06-30
8606,吝蕊2悼089,35.171218,126.912372,堡林堡开矫 合备没,2020-06-30
8607,吝蕊2悼090,35.170847,126.912201,堡林堡开矫 合备没,2020-06-30
8608,吝蕊2悼091,35.169594,126.914237,堡林堡开矫 合备没,2020-06-30
8609,吝蕊2悼092,35.171017,126.912023,堡林堡开矫 合备没,2020-06-30
8610,吝蕊2悼093,35.170573,126.911831,堡林堡开矫 合备没,2020-06-30
8611,吝蕊2悼094,35.170594,126.912149,堡林堡开矫 合备没,2020-06-30
8612,吝蕊2悼095,35.170494,126.911986,堡林堡开矫 合备没,2020-06-30
8613,吝蕊2悼096,35.170497,126.912392,堡林堡开矫 合备没,2020-06-30
8614,吝蕊2悼097,35.170278,126.912011,堡林堡开矫 合备没,2020-06-30
8615,吝蕊2悼098,35.169975,126.911466,堡林堡开矫 合备没,2020-06-30
8616,吝蕊2悼099,35.169834,126.911819,堡林堡开矫 合备没,2020-06-30
8617,吝蕊2悼100,35.169518,126.911703,堡林堡开矫 合备没,2020-06-30
8618,吝蕊2悼101,35.1694172,126.911618,堡林堡开矫 合备没,2020-06-30
8619,吝蕊2悼102,35.168519,126.9108771,堡林堡开矫 合备没,2020-06-30
8620,吝蕊2悼103,35.1691188,126.9099571,堡林堡开矫 合备没,2020-06-30
8621,吝蕊2悼104,35.1689083,126.9098708,堡林堡开矫 合备没,2020-06-30
8622,吝蕊2悼105,35.168794,126.909385,堡林堡开矫 合备没,2020-06-30
8623,吝蕊2悼106,35.1684638,126.9097005,堡林堡开矫 合备没,2020-06-30
8624,吝蕊2悼107,35.168101,126.909559,堡林堡开矫 合备没,2020-06-30
8625,吝蕊2悼108,35.167997,126.909978,堡林堡开矫 合备没,2020-06-30
8626,吝蕊2悼109,35.167781,126.908992,堡林堡开矫 合备没,2020-06-30
8627,吝蕊2悼110,35.168215,126.909129,堡林堡开矫 合备没,2020-06-30
8628,吝蕊2悼111,35.167967,126.908628,堡林堡开矫 合备没,2020-06-30
8629,吝蕊2悼112,35.168172,126.908394,堡林堡开矫 合备没,2020-06-30
8630,吝蕊2悼113,35.168363,126.9084693,堡林堡开矫 合备没,2020-06-30
8631,吝蕊2悼114,35.168397,126.908381,堡林堡开矫 合备没,2020-06-30
8632,吝蕊2悼115,35.168545,126.9079136,堡林堡开矫 合备没,2020-06-30
8633,吝蕊2悼116,35.168598,126.907631,堡林堡开矫 合备没,2020-06-30
8634,吝蕊2悼117,35.168371,126.907514,堡林堡开矫 合备没,2020-06-30
8635,吝蕊2悼118,35.168672,126.907861,堡林堡开矫 合备没,2020-06-30
8636,吝蕊2悼119,35.169332,126.908116,堡林堡开矫 合备没,2020-06-30
8637,吝蕊2悼120,35.169522,126.908201,堡林堡开矫 合备没,2020-06-30
8638,吝蕊2悼121,35.169044,126.908141,堡林堡开矫 合备没,2020-06-30
8639,吝蕊2悼122,35.1689009,126.908339,堡林堡开矫 合备没,2020-06-30
8640,吝蕊2悼123,35.1683964,126.9088566,堡林堡开矫 合备没,2020-06-30
8641,吝蕊2悼124(胶付飘),35.168826,126.908946,堡林堡开矫 合备没,2020-06-30
8642,吝蕊2悼125,35.169224,126.909105,堡林堡开矫 合备没,2020-06-30
8643,吝蕊2悼126,35.167785,126.906479,堡林堡开矫 合备没,2020-06-30
8644,吝蕊2悼127,35.167745,126.906073,堡林堡开矫 合备没,2020-06-30
8645,吝蕊2悼128,35.167696,126.905613,堡林堡开矫 合备没,2020-06-30
8646,吝蕊2悼129,35.167768,126.905535,堡林堡开矫 合备没,2020-06-30
8647,吝蕊2悼130,35.167637,126.905087,堡林堡开矫 合备没,2020-06-30
8648,吝蕊2悼131,35.168091,126.905399,堡林堡开矫 合备没,2020-06-30
8649,吝蕊2悼132,35.170402,126.9069892,堡林堡开矫 合备没,2020-06-30
8650,吝蕊2悼133,35.170602,126.906979,堡林堡开矫 合备没,2020-06-30
8651,吝蕊2悼134,35.170726,126.906714,堡林堡开矫 合备没,2020-06-30
8652,吝蕊2悼135,35.170856,126.906218,堡林堡开矫 合备没,2020-06-30
8653,吝蕊2悼136,35.170937,126.906118,堡林堡开矫 合备没,2020-06-30
8654,吝蕊2悼137,35.170656,126.906023,堡林堡开矫 合备没,2020-06-30
8655,吝蕊2悼138,35.1710113,126.906204,堡林堡开矫 合备没,2020-06-30
8656,吝蕊2悼139,35.171398,126.906428,堡林堡开矫 合备没,2020-06-30
8657,吝蕊2悼140,35.171476,126.905935,堡林堡开矫 合备没,2020-06-30
8658,吝蕊2悼141,35.171701,126.905921,堡林堡开矫 合备没,2020-06-30
8659,吝蕊2悼142,35.171778,126.906532,堡林堡开矫 合备没,2020-06-30
8660,吝蕊2悼143,35.171763,126.906755,堡林堡开矫 合备没,2020-06-30
8661,吝蕊2悼144,35.1723192,126.9061398,堡林堡开矫 合备没,2020-06-30
8662,吝蕊2悼145,35.172276,126.906737,堡林堡开矫 合备没,2020-06-30
8663,吝蕊2悼146,35.172131,126.906596,堡林堡开矫 合备没,2020-06-30
8664,吝蕊2悼147,35.1721514,126.9068516,堡林堡开矫 合备没,2020-06-30
8665,吝蕊2悼148,35.172147,126.907364,堡林堡开矫 合备没,2020-06-30
8666,吝蕊2悼149,35.17192366,126.907389,堡林堡开矫 合备没,2020-06-30
8667,吝蕊2悼150,35.1715468,126.9073227,堡林堡开矫 合备没,2020-06-30
8668,吝蕊2悼151,35.1715245,126.9077236,堡林堡开矫 合备没,2020-06-30
8669,吝蕊2悼152,35.1716058,126.9073881,堡林堡开矫 合备没,2020-06-30
8670,吝蕊2悼153,35.171423,126.908088,堡林堡开矫 合备没,2020-06-30
8671,吝蕊2悼154,35.1712984,126.9072289,堡林堡开矫 合备没,2020-06-30
8672,吝蕊2悼155,35.171249,126.906795,堡林堡开矫 合备没,2020-06-30
8673,吝蕊2悼156,35.171503,126.906923,堡林堡开矫 合备没,2020-06-30
8674,吝蕊2悼157,35.171293,126.906629,堡林堡开矫 合备没,2020-06-30
8675,吝蕊2悼158,35.171518,126.906637,堡林堡开矫 合备没,2020-06-30
8676,吝蕊2悼159,35.171046,126.907269,堡林堡开矫 合备没,2020-06-30
8677,吝蕊2悼160,35.170907,126.907809,堡林堡开矫 合备没,2020-06-30
8678,吝蕊2悼161,35.170991,126.907105,堡林堡开矫 合备没,2020-06-30
8679,吝蕊2悼162,35.170639,126.907088,堡林堡开矫 合备没,2020-06-30
8680,吝蕊2悼163,35.170776,126.907339,堡林堡开矫 合备没,2020-06-30
8681,吝蕊2悼164,35.1705617,126.907407,堡林堡开矫 合备没,2020-06-30
8682,吝蕊2悼165,35.171954,126.908004,堡林堡开矫 合备没,2020-06-30
8683,吝蕊2悼166,35.171998,126.907816,堡林堡开矫 合备没,2020-06-30
8684,吝蕊2悼167,35.171887,126.908586,堡林堡开矫 合备没,2020-06-30
8685,吝蕊2悼168,35.172054,126.909045,堡林堡开矫 合备没,2020-06-30
8686,吝蕊2悼169,35.172244,126.909131,堡林堡开矫 合备没,2020-06-30
8687,吝蕊2悼170,35.172174,126.909417,堡林堡开矫 合备没,2020-06-30
8688,吝蕊2悼171,35.172123,126.909714,堡林堡开矫 合备没,2020-06-30
8689,吝蕊2悼172,35.171731,126.909203,堡林堡开矫 合备没,2020-06-30
8690,吝蕊2悼173,35.171644,126.909618,堡林堡开矫 合备没,2020-06-30
8691,吝蕊2悼174,35.171423,126.909098,堡林堡开矫 合备没,2020-06-30
8692,吝蕊2悼175,35.171188,126.909024,堡林堡开矫 合备没,2020-06-30
8693,吝蕊2悼176,35.171328,126.909494,堡林堡开矫 合备没,2020-06-30
8694,吝蕊2悼177,35.171185,126.909409,堡林堡开矫 合备没,2020-06-30
8695,吝蕊2悼178(胶付飘),35.170812,126.909259,堡林堡开矫 合备没,2020-06-30
8696,吝蕊2悼179,35.170925,126.908819,堡林堡开矫 合备没,2020-06-30
8697,吝蕊2悼180,35.171464,126.908603,堡林堡开矫 合备没,2020-06-30
8698,吝蕊2悼181,35.171292,126.9084754,堡林堡开矫 合备没,2020-06-30
8699,吝蕊2悼182,35.171066,126.908466,堡林堡开矫 合备没,2020-06-30
8700,吝蕊2悼183,35.170858,126.908435,堡林堡开矫 合备没,2020-06-30
8701,吝蕊2悼184,35.170811,126.908184,堡林堡开矫 合备没,2020-06-30
8702,吝蕊2悼185,35.170662,126.908702,堡林堡开矫 合备没,2020-06-30
8703,吝蕊2悼186,35.170549,126.9089368,堡林堡开矫 合备没,2020-06-30
8704,吝蕊2悼187,35.170326,126.908421,堡林堡开矫 合备没,2020-06-30
8705,吝蕊2悼188,35.1701858,126.908169,堡林堡开矫 合备没,2020-06-30
8706,吝蕊2悼189,35.169955,126.908261,堡林堡开矫 合备没,2020-06-30
8707,吝蕊2悼190,35.170295,126.908926,堡林堡开矫 合备没,2020-06-30
8708,吝蕊2悼191,35.170115,126.908917,堡林堡开矫 合备没,2020-06-30
8709,吝蕊2悼192,35.1699309,126.908932,堡林堡开矫 合备没,2020-06-30
8710,吝蕊2悼193,35.169886,126.908591,堡林堡开矫 合备没,2020-06-30
8711,吝蕊2悼194,35.169649,126.909264,堡林堡开矫 合备没,2020-06-30
8712,吝蕊2悼195,35.170065,126.909434,堡林堡开矫 合备没,2020-06-30
8713,吝蕊2悼196,35.170427,126.909588,堡林堡开矫 合备没,2020-06-30
8714,吝蕊2悼197,35.170358,126.909979,堡林堡开矫 合备没,2020-06-30
8715,吝蕊2悼198,35.1695427,126.909826,堡林堡开矫 合备没,2020-06-30
8716,吝蕊2悼199,35.169853,126.909876,堡林堡开矫 合备没,2020-06-30
8717,吝蕊2悼200,35.169905,126.909722,堡林堡开矫 合备没,2020-06-30
8718,吝蕊2悼201,35.169786,126.909614,堡林堡开矫 合备没,2020-06-30
8719,吝蕊2悼202,35.169794,126.910316,堡林堡开矫 合备没,2020-06-30
8720,吝蕊2悼203,35.169594,126.9102924,堡林堡开矫 合备没,2020-06-30
8721,吝蕊2悼204,35.170192,126.910464,堡林堡开矫 合备没,2020-06-30
8722,吝蕊2悼205,35.170213,126.910815,堡林堡开矫 合备没,2020-06-30
8723,吝蕊2悼206,35.169426,126.910584,堡林堡开矫 合备没,2020-06-30
8724,吝蕊2悼207,35.170527,126.910624,堡林堡开矫 合备没,2020-06-30
8725,吝蕊2悼208,35.170743,126.910676,堡林堡开矫 合备没,2020-06-30
8726,吝蕊2悼209,35.170961,126.910783,堡林堡开矫 合备没,2020-06-30
8727,吝蕊2悼210,35.171205,126.910868,堡林堡开矫 合备没,2020-06-30
8728,吝蕊2悼211,35.171199,126.911274,堡林堡开矫 合备没,2020-06-30
8729,吝蕊2悼212,35.170793,126.911181,堡林堡开矫 合备没,2020-06-30
8730,吝蕊2悼213,35.170404,126.910999,堡林堡开矫 合备没,2020-06-30
8731,吝蕊2悼214,35.171164,126.910352,堡林堡开矫 合备没,2020-06-30
8732,吝蕊2悼215,35.171589,126.910544,堡林堡开矫 合备没,2020-06-30
8733,吝蕊2悼216,35.1707852,126.910313,堡林堡开矫 合备没,2020-06-30
8734,吝蕊2悼217,35.170559,126.910196,堡林堡开矫 合备没,2020-06-30
8735,吝蕊2悼218,35.170611,126.909965,堡林堡开矫 合备没,2020-06-30
8736,吝蕊2悼219,35.1708261,126.909773,堡林堡开矫 合备没,2020-06-30
8737,吝蕊2悼220,35.170752,126.909688,堡林堡开矫 合备没,2020-06-30
8738,吝蕊2悼221,35.171132,126.909837,堡林堡开矫 合备没,2020-06-30
8739,吝蕊2悼222,35.171125,126.910024,堡林堡开矫 合备没,2020-06-30
8740,吝蕊2悼223,35.171485,126.909964,堡林堡开矫 合备没,2020-06-30
8741,吝蕊2悼224,35.171621,126.910028,堡林堡开矫 合备没,2020-06-30
8742,吝蕊2悼225,35.1719162,126.910134,堡林堡开矫 合备没,2020-06-30
8743,吝蕊2悼226(胶付飘),35.17214225,126.910197,堡林堡开矫 合备没,2020-06-30
8744,吝蕊2悼227,35.1727506,126.9104635,堡林堡开矫 合备没,2020-06-30
8745,吝蕊2悼228,35.1725403,126.9104123,堡林堡开矫 合备没,2020-06-30
8746,吝蕊2悼229,35.1724828,126.9106433,堡林堡开矫 合备没,2020-06-30
8747,吝蕊2悼230,35.1723986,126.9109492,堡林堡开矫 合备没,2020-06-30
8748,吝蕊2悼231,35.172334,126.911149,堡林堡开矫 合备没,2020-06-30
8749,吝蕊2悼232,35.172195,126.911689,堡林堡开矫 合备没,2020-06-30
8750,吝蕊2悼233,35.172128,126.911262,堡林堡开矫 合备没,2020-06-30
8751,吝蕊2悼234,35.171865,126.911144,堡林堡开矫 合备没,2020-06-30
8752,吝蕊2悼235,35.171782,126.910926,堡林堡开矫 合备没,2020-06-30
